name,symbol,token_id,price,market_cap,volume_24h,change_24h,total_supply,icon
Edelcoin,EDLC,766,1.1251742886011717,24294806.041106436,8735081.51115622,0.09510818,21592038.04,https://s2.coinmarketcap.com/static/img/coins/64x64/28112.png
Habibi,HABIBI,767,0.029759577972402588,24234431.986601546,829019.51572155,12.45555691,814340580.0,https://s2.coinmarketcap.com/static/img/coins/64x64/31189.png
GameStop,GME,768,0.003515738382573675,24206611.89846459,7640026.96754315,11.0824165,6885214218.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29241.png
IRISnet,IRIS,769,0.014907811920162346,24142578.154825903,876765.84755477,6.9958916,1619458193.0681477,https://s2.coinmarketcap.com/static/img/coins/64x64/3874.png
CEEK VR,CEEK,770,0.029853998829590216,24053897.63857432,609630.9380719,4.6086431,805717779.245471,https://s2.coinmarketcap.com/static/img/coins/64x64/2856.png
Nexera,NXRA,771,0.02876640793555324,23608985.200149342,73704.50276281,2.41196503,820713703.7422844,https://s2.coinmarketcap.com/static/img/coins/64x64/23825.png
Uquid Coin,UQC,772,2.3590157536887317,23590157.536887318,167142.6886408,4.47128326,10000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/2273.png
BurgerCities,BURGER,773,0.4140055021109573,23554480.934805296,5099836.07508422,8.86778585,56894125.35510815,https://s2.coinmarketcap.com/static/img/coins/64x64/7158.png
Beefy,BIFI,775,293.8586903066355,23508695.22453084,580526.61139085,4.95450043,80000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/7311.png
ASD,ASD,776,0.03556477494707639,23494633.546411205,1212104.82344279,2.03833829,660615274.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3673.png
Unifi Protocol DAO,UNFI,774,2.7247304563056907,23511809.505544607,6022400.28533465,3.09631037,8629040.51706566,https://s2.coinmarketcap.com/static/img/coins/64x64/7672.png
AdEx,ADX,777,0.16254324068185524,23413708.024222907,2861222.42651868,3.21083287,144046026.928,https://s2.coinmarketcap.com/static/img/coins/64x64/1768.png
Orderly Network,ORDER,778,0.11975076645316181,23393728.34584706,6869068.44444073,4.61679922,195353474.87731582,https://s2.coinmarketcap.com/static/img/coins/64x64/32809.png
Masa,MASA,779,0.0652952530175471,23325485.9841965,7178156.08997179,4.91246261,357230961.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29547.png
Quantum Resistant Ledger,QRL,780,0.34109348232213804,23172925.894411087,27385.59109587,1.23889123,67937170.0,https://s2.coinmarketcap.com/static/img/coins/64x64/1712.png
dForce,DF,781,0.03307364999579695,23149112.396465376,1210265.46982431,5.73952893,699926146.6275177,https://s2.coinmarketcap.com/static/img/coins/64x64/4758.png
SelfKey,KEY,782,0.00384110226668321,23046613.425191104,5015091.38328658,2.11277371,5999999954.464072,https://s2.coinmarketcap.com/static/img/coins/64x64/2398.png
crow with knife,CAW,785,2.9691393268278344e-08,22858257.52211473,199631.36841878,4.60355983,769861397731578.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30402.png
XeniosCoin,XNC,783,0.29998088050175864,22881029.077177633,0.0,0.09918085,76274958.05368,https://s2.coinmarketcap.com/static/img/coins/64x64/5060.png
SingularityDAO,SDAO,784,0.27647862531800294,22873962.443719033,213462.43736896,8.76999648,82733203.76,https://s2.coinmarketcap.com/static/img/coins/64x64/9638.png
Fractal Bitcoin,FB,786,6.588231630174811,22765304.97775538,3576616.16380275,4.34573879,3455449.99867458,https://s2.coinmarketcap.com/static/img/coins/64x64/32941.png
Helium IOT,IOT,787,0.0011453941858245254,22684896.143351883,13111.92208961,5.10048218,19805318050.41589,https://s2.coinmarketcap.com/static/img/coins/64x64/24686.png
Moon Tropica,CAH,788,10.132370021396769,22658704.97537893,175895.95538412,1.96102533,2236269.0,https://s2.coinmarketcap.com/static/img/coins/64x64/26032.png
Law Blocks (AI),LBT,789,0.09206605809434464,22555998.99620555,73574.45251517,-0.25116797,244997988.0,https://s2.coinmarketcap.com/static/img/coins/64x64/20964.png
ZTX,ZTX,790,0.005867149690949481,22442281.038768083,1202159.96208642,2.03344853,3825073881.0,https://s2.coinmarketcap.com/static/img/coins/64x64/28249.png
littlemanyu,MANYU,792,0.022313286555983424,22298066.81830093,7816457.33970572,12.07217655,999317906.95,https://s2.coinmarketcap.com/static/img/coins/64x64/33287.png
Artrade,ATR,791,0.013629394843567904,22323016.77372406,263482.84127268,7.23237738,1637858249.0226204,https://s2.coinmarketcap.com/static/img/coins/64x64/19131.png
pSTAKE Finance,PSTAKE,793,0.050463419645011824,22186295.02981272,1046307.38282058,3.50996884,439651042.0,https://s2.coinmarketcap.com/static/img/coins/64x64/15996.png
LOBO•THE•WOLF•PUP,LOBO,794,0.0013495158101625685,22115570.430167023,1406805.54265717,52.67524783,16387781650.0,https://s2.coinmarketcap.com/static/img/coins/64x64/31051.png
OX Coin,OX,795,0.005518959290260076,21942248.16302765,928762.82023376,7.82673237,3975794531.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29530.png
Vertex Protocol,VRTX,796,0.06508025428148127,21889294.69954548,1992411.96854607,-1.86697019,336343103.4683914,https://s2.coinmarketcap.com/static/img/coins/64x64/22355.png
AirDAO,AMB,797,0.006238685096032237,21849672.67130002,1681653.21702979,2.84424583,3502288116.0,https://s2.coinmarketcap.com/static/img/coins/64x64/2081.png
FC Barcelona Fan Token,BAR,798,1.8355432187806773,21775170.350247614,7769207.29212881,-4.99614241,11863066.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5225.png
Taraxa,TARA,799,0.004835562847738206,21605706.14568351,304017.04065582,6.45791032,4468085066.0,https://s2.coinmarketcap.com/static/img/coins/64x64/8715.png
WAGMI Games,WAGMIGAMES,800,1.1973175025868263e-05,21603854.22709484,800136.22351338,10.11051656,1804354666195.0,https://s2.coinmarketcap.com/static/img/coins/64x64/20497.png
APX,APX,801,0.039218159438383,21593517.91317873,2034785.0483503,0.99653163,550599982.824412,https://s2.coinmarketcap.com/static/img/coins/64x64/16334.png
Blendr Network,BLENDR,802,0.5308123518443529,21510493.756822716,305254.56675064,19.24807526,40523724.97000619,https://s2.coinmarketcap.com/static/img/coins/64x64/29658.png
AXEL,AXEL,813,0.07369052018162862,20861986.55430298,12456.78687524,10.2822117,283102718.0006794,https://s2.coinmarketcap.com/static/img/coins/64x64/6216.png
Burnedfi,BURN,803,1.5753439517094843,21323899.98915434,404050.39794896,23.66483952,13536028.09469939,https://s2.coinmarketcap.com/static/img/coins/64x64/30460.png
Keep3rV1,KP3R,804,49.976495443615285,21248906.37972546,1886319.51960904,4.85775208,425178.0,https://s2.coinmarketcap.com/static/img/coins/64x64/7535.png
PARSIQ,PRQ,809,0.07615580127557865,20992869.96427962,721479.22266492,2.51271663,275656872.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5410.png
XPR Network,XPR,806,0.0007896701369719216,21164389.63251148,353728.90854599,2.88864377,26801557563.856598,https://s2.coinmarketcap.com/static/img/coins/64x64/5350.png
MON Protocol,MON,805,0.11667079893721373,21166874.025492195,5536679.69871599,8.17216205,181423922.85222223,https://s2.coinmarketcap.com/static/img/coins/64x64/30950.png
Cornucopias,COPI,807,0.022989870453201257,21079339.156731933,43106.6071694,1.90352187,916896822.0,https://s2.coinmarketcap.com/static/img/coins/64x64/15563.png
ResearchCoin,RSC,808,0.22120068271371165,21061283.682738774,8495.89574476,6.27535401,95213466.0,https://s2.coinmarketcap.com/static/img/coins/64x64/27054.png
xMoney,UTK,810,0.04190305110998941,20951525.554994706,1003010.85039138,6.83200728,500000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/2320.png
BIDR,BIDR,811,7.528618753221751e-05,20896908.521124214,7.85493625,0.90919862,277566300089.0,https://s2.coinmarketcap.com/static/img/coins/64x64/6855.png
SIX,SIX,812,0.024535545009638858,20878929.564446278,634991.41975193,2.66055233,850966610.126,https://s2.coinmarketcap.com/static/img/coins/64x64/3327.png
Amaterasu Omikami,OMIKAMI,814,0.02193023334412653,20767404.89252013,231875.00030825,-7.50938555,946976011.0,https://s2.coinmarketcap.com/static/img/coins/64x64/28147.png
Chainge,XCHNG,815,0.04355493714023337,20647049.30661102,420732.07026443,0.22737799,474046128.0,https://s2.coinmarketcap.com/static/img/coins/64x64/9071.png
UniLend,UFT,816,0.2421221654326476,20592544.02100951,1260767.75162715,5.43131043,85050222.4123625,https://s2.coinmarketcap.com/static/img/coins/64x64/7412.png
Puffy,PUFFY,818,0.0004562711026937304,20278674.224213254,1516233.97000168,-3.46067219,44444353597.0,https://s2.coinmarketcap.com/static/img/coins/64x64/32949.png
Scallop,SCA,817,0.36800897828813817,20325123.612959534,3567231.25281629,9.0939201,55229966.69131716,https://s2.coinmarketcap.com/static/img/coins/64x64/29679.png
8-Bit Coin,COIN,819,0.000667438839765611,20023165.19296833,81331.63541125,3.55647397,30000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/32125.png
Only1,LIKE,820,0.060317453736527776,19974723.033357333,671134.14148784,12.2625598,331159918.0,https://s2.coinmarketcap.com/static/img/coins/64x64/10891.png
Galxe,GAL,821,2.083692859462931,19969302.001561575,86775.66467264,9.97984451,9583611.09261978,https://s2.coinmarketcap.com/static/img/coins/64x64/11877.png
Akropolis,AKRO,822,0.004432579916536222,19663853.711133305,4922797.58343827,2.86592526,4436209629.921202,https://s2.coinmarketcap.com/static/img/coins/64x64/4134.png
Blockchain Foundation for Innovation & Collaboration,BFIC,823,1.814303796951776,19192474.828965794,2150361.28579619,-1.00910053,10578424.0,https://s2.coinmarketcap.com/static/img/coins/64x64/18736.png
Santos FC Fan Token,SANTOS,824,3.4575714870394645,19175903.38703309,21128555.01319315,-4.40300118,5546061.291549,https://s2.coinmarketcap.com/static/img/coins/64x64/15248.png
StorX Network,SRX,825,0.055853591045971145,19069952.180262677,1134409.95836271,-0.1835526,341427504.0,https://s2.coinmarketcap.com/static/img/coins/64x64/10894.png
ZUSD,ZUSD,826,1.00201491895407,19050681.390719548,43.26731614,0.29448865,19012373.0,https://s2.coinmarketcap.com/static/img/coins/64x64/8772.png
Polytrade,TRADE,827,0.503545433090589,18975724.43376253,418623.5727113,1.32646057,37684235.0,https://s2.coinmarketcap.com/static/img/coins/64x64/10465.png
Counterparty,XCP,828,7.294552848931698,18908894.234610345,0.0,-0.37740613,2592193.74048124,https://s2.coinmarketcap.com/static/img/coins/64x64/132.png
TokenPocket,TPT,829,0.005448187864233529,18885911.13856251,10081.59246972,-0.03901535,3466457400.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5947.png
Impossible Finance Launchpad,IDIA,830,0.027679711941768756,18822204.120402753,6108.39640078,9.02706652,680000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/10933.png
zkLink,ZKL,831,0.13768311448505416,18776534.737899262,9800203.30875067,6.93196116,136375000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/13039.png
Aura Finance,AURA,832,0.332444838871426,18685681.757579993,9287.56106536,1.28916015,56206863.734187,https://s2.coinmarketcap.com/static/img/coins/64x64/21532.png
Rupiah Token,IDRT,833,6.411652535412165e-05,18666423.11149473,324880.26872017,0.9254249,291132793120.0,https://s2.coinmarketcap.com/static/img/coins/64x64/4702.png
Aurory,AURY,834,0.30209606602106126,18657057.956225604,94240.25482224,4.26137779,61758692.2,https://s2.coinmarketcap.com/static/img/coins/64x64/11367.png
Ancient8,A8,835,0.08727089506327057,18588700.64847663,3569416.30331635,3.25468291,213000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/18734.png
RealGOAT,RGOAT,837,8.774504637161577e-07,18426459.73803931,113456.17535868,-2.53631028,21000000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/31900.png
BlueMove,MOVE,836,0.10477396106096468,18440217.146729782,498455.84131538,27.54386217,176000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/23359.png
PAID Network,PAID,838,0.04269104502069795,18276374.10477941,12089.49164612,5.43700391,428107911.06,https://s2.coinmarketcap.com/static/img/coins/64x64/8329.png
Manchester City Fan Token,CITY,839,2.1379532846617577,18259395.27116907,4238071.47116754,-3.03140395,8540596.0,https://s2.coinmarketcap.com/static/img/coins/64x64/10049.png
Hermez Network,HEZ,840,3.832997994749977,18015090.57532489,10476.88478414,0.82578768,4700000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/7424.png
Data Ownership Protocol,DOP,842,0.002127168790660538,17944349.059722573,3987025.437078,1.00432495,8435789928.146893,https://s2.coinmarketcap.com/static/img/coins/64x64/31456.png
ELYSIA,EL,841,0.004478025194164354,17960149.01973736,305117.32119827,5.26029848,4010729784.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5382.png
HOPR,HOPR,843,0.05259026894242362,17942422.581782144,191603.22621255,4.11152677,341173813.0,https://s2.coinmarketcap.com/static/img/coins/64x64/6520.png
Gifto,GFT,844,0.017274293086103988,17916336.05134606,1517768.61562483,3.3153087,1037167539.1891176,https://s2.coinmarketcap.com/static/img/coins/64x64/2289.png
Morpheus.Network,MNW,845,0.3797347114701972,17915888.949831326,55264.53043993,-3.19116435,47180013.8588,https://s2.coinmarketcap.com/static/img/coins/64x64/2763.png
cheqd,CHEQ,846,0.027806921086430486,17865747.00530358,158627.01866539,-4.07833756,642492815.0,https://s2.coinmarketcap.com/static/img/coins/64x64/12256.png
Shido [New],SHIDO,847,0.0010003931956669046,17830262.33016697,553532.80923326,1.3446273,17823254303.804577,https://s2.coinmarketcap.com/static/img/coins/64x64/28211.png
Moonchain,MXC,848,0.006687530037339317,17822038.835982002,584576.48924932,3.09586749,2664965800.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3628.png
Neon EVM,NEON,849,0.3083749809116941,17778126.024540074,1196870.60156936,6.61793281,57651000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/23015.png
PIVX,PIVX,850,0.203784597971115,17725148.821177196,2106223.92391278,7.53064784,86979825.74566115,https://s2.coinmarketcap.com/static/img/coins/64x64/1169.png
Philtoken,PHIL,853,0.01755460268542117,17554602.68542117,420254.55736188,3.6711126,1000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/32940.png
Swarm Markets,SMT,851,0.21340157929075726,17655414.105715476,114680.32672604,2.11957057,82733287.0,https://s2.coinmarketcap.com/static/img/coins/64x64/11821.png
zkRace,ZERC,852,0.14681834165539326,17618200.99864719,121106.77659597,6.65492283,120000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/10744.png
Cratos,CRTS,855,0.00035513860899980383,17508218.623359278,2243779.29737948,4.15592633,49299676745.0,https://s2.coinmarketcap.com/static/img/coins/64x64/12064.png
Alpine F1 Team Fan Token,ALPINE,854,1.5427767358103337,17525943.71880539,9848991.1496151,-2.73669777,11360000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/18112.png
Dero,DERO,857,1.2204193529447103,17467759.68347199,6744.30538369,-0.9988929,14312916.0,https://s2.coinmarketcap.com/static/img/coins/64x64/2665.png
Nimiq,NIM,856,0.0014031920845291948,17475478.502261754,110908.84542956,3.34667545,12454088570.57885,https://s2.coinmarketcap.com/static/img/coins/64x64/2916.png
Tarot,TAROT,858,0.26978153952299844,17416588.862678293,114580.75847764,3.56566935,64558119.482425,https://s2.coinmarketcap.com/static/img/coins/64x64/11409.png
BlackFort Exchange Network,BXN,859,0.0038602256316743943,17330829.158436842,344711.92143049,-2.96514466,4489589680.0,https://s2.coinmarketcap.com/static/img/coins/64x64/25963.png
DMAIL Network,DMAIL,860,0.2668531656703361,17312216.78376086,7657718.22009927,-0.63012033,64875440.91999999,https://s2.coinmarketcap.com/static/img/coins/64x64/19779.png
LumiWave,LWA,861,0.022410731770973132,17257954.71193314,3063937.33983546,2.82856672,770075466.0,https://s2.coinmarketcap.com/static/img/coins/64x64/6739.png
Verified USD,USDV,862,0.9978213009778305,17104468.14442129,1750599.55768728,0.02846911,17141815.0,https://s2.coinmarketcap.com/static/img/coins/64x64/28443.png
Creta World,CRETA,863,0.011643522992687916,17072984.554998677,80466.41084442,-10.33940763,1466307454.0,https://s2.coinmarketcap.com/static/img/coins/64x64/23351.png
Smog,SMOG,864,0.021837728128966553,17011589.513657644,182222.50082427,6.71332345,778999968.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29358.png
Credefi,CREDI,866,0.02235984089304663,16737992.85349058,233131.36280303,19.36623814,748573880.0,https://s2.coinmarketcap.com/static/img/coins/64x64/13272.png
Q Protocol,QGOV,867,0.11077990292683558,16635961.814836899,11394.93713407,6.05365699,150171298.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29443.png
MESSIER,M87,868,1.8793664382057363e-05,16629504.278090812,105879.36825325,1.89796158,884846293944.0,https://s2.coinmarketcap.com/static/img/coins/64x64/20561.png
MonaCoin,MONA,865,0.25639032172557985,16852452.487136524,116556.13789711,5.07040805,65729674.871168,https://s2.coinmarketcap.com/static/img/coins/64x64/213.png
Brickken,BKN,869,0.27072624305099796,16626687.29704181,262068.07743019,1.18684423,61415129.57762932,https://s2.coinmarketcap.com/static/img/coins/64x64/21822.png
Ellipsis,EPS,870,0.02288313093581516,16560557.825949801,168.07990454,2.7892184,723701571.7997887,https://s2.coinmarketcap.com/static/img/coins/64x64/8938.png
Klever,KLV,871,0.001864163603469597,16555227.604491841,779299.4244363,5.41009966,8880780406.65482,https://s2.coinmarketcap.com/static/img/coins/64x64/6724.png
HyperGPT,HGPT,873,0.02831524304824397,16525490.463059234,2403915.35882705,5.55745855,583625238.0,https://s2.coinmarketcap.com/static/img/coins/64x64/25419.png
Pluton,PLU,872,2.0524994659150475,16534139.142893896,240372.30270798,1.04722096,8055611.91,https://s2.coinmarketcap.com/static/img/coins/64x64/1392.png
ZEON,ZEON,874,0.0005365830467261953,16381399.335675646,19605.33476111,0.97593968,30529103436.312363,https://s2.coinmarketcap.com/static/img/coins/64x64/3795.png
Firo,FIRO,875,1.1471912654066794,16315770.032407472,843247.60154323,4.66064059,14222362.49909341,https://s2.coinmarketcap.com/static/img/coins/64x64/1414.png
Foxsy AI,FOXSY,877,0.07992161416420283,16243330.00276742,2067517.77995056,5.36899099,203240765.0,https://s2.coinmarketcap.com/static/img/coins/64x64/31259.png
Oho,OHO,878,0.0006713881303265059,16196497.688101338,16727.09520821,0.31296308,24123896382.0,https://s2.coinmarketcap.com/static/img/coins/64x64/22264.png
Super Trump Coin,STRUMP,880,0.008752367842338146,16081448.286035607,589764.92395013,11.32299263,1837382589.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29558.png
Devve,DEVVE,876,0.2700718786355951,16262721.71368922,115169.90131891,3.28136979,60216272.03783154,https://s2.coinmarketcap.com/static/img/coins/64x64/29461.png
Nine Chronicles,WNCG,879,0.04361555801987588,16120632.84444024,177945.94526535,3.00542937,369607396.45,https://s2.coinmarketcap.com/static/img/coins/64x64/11222.png
NATIX Network,NATIX,881,0.000995673798405819,16063158.493445173,147310.91240291,4.8776874,16132952900.0,https://s2.coinmarketcap.com/static/img/coins/64x64/31342.png
UNKJD,MBS,882,0.025616498989744347,16021525.491022978,177043.48547792,-1.81199426,625437750.0,https://s2.coinmarketcap.com/static/img/coins/64x64/13011.png
Mango,MNGO,883,0.01600194015306184,16001940.15306184,150334.7206267,-0.45816221,1000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/11171.png
Hathor,HTR,884,0.034841775036940054,15950526.74830897,408599.71114494,8.13312767,457798913.27,https://s2.coinmarketcap.com/static/img/coins/64x64/5552.png
CateCoin,CATE,885,3.612818957571779e-07,15934213.958924135,442820.80341236,7.03029388,44104656629774.0,https://s2.coinmarketcap.com/static/img/coins/64x64/9656.png
Cere Network,CERE,886,0.002292749977387493,15911510.484018922,193749.00171326,0.41664185,6939923952.0,https://s2.coinmarketcap.com/static/img/coins/64x64/4710.png
Stader,SD,888,0.3876343890152368,15801184.789748445,915645.6110111,0.35424471,40763114.0,https://s2.coinmarketcap.com/static/img/coins/64x64/12623.png
Real Smurf Cat,SMURFCAT,887,0.0001688394963686789,15838672.347211326,1201427.34000583,9.18914079,93809047573.95099,https://s2.coinmarketcap.com/static/img/coins/64x64/28053.png
Defigram,DFG,889,1.5691828448937204,15691828.448937204,3825.89997402,0.88086788,10000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/19590.png
Hatom,HTM,890,0.9400516514260084,15668270.477921985,108960.5533632,10.46443267,16667457.0,https://s2.coinmarketcap.com/static/img/coins/64x64/27686.png
Tectonic,TONIC,891,6.309307990610901e-08,15630293.480555197,14474.86697259,0.3737188,247733879909099.0,https://s2.coinmarketcap.com/static/img/coins/64x64/16430.png
Minswap,MIN,892,0.014367822924534354,15551260.972947383,208082.05564354,4.22742531,1082367249.0,https://s2.coinmarketcap.com/static/img/coins/64x64/12787.png
Troll,TROLL,893,1.6177206189640406e-08,15536912.36865444,1467744.48680677,8.60091536,960420000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29505.png
DeFi Kingdoms,JEWEL,894,0.13670141619811169,15520731.17877746,11369.69580116,4.51823053,113537457.11225379,https://s2.coinmarketcap.com/static/img/coins/64x64/12319.png
Baby Bonk,BABYBONK,895,3.8818919269386e-11,15429663.034963084,723603.03148007,12.72850552,3.974779134856408e+17,https://s2.coinmarketcap.com/static/img/coins/64x64/28801.png
Altura,ALU,896,0.021433625159025922,15426959.326440832,10808495.75511792,5.97693904,719755021.0,https://s2.coinmarketcap.com/static/img/coins/64x64/9637.png
OpenGPU,oGPU,897,1.2250664412751668,15369067.363818282,81338.45441101,11.46354619,12545497.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30751.png
UNS TOKEN,UNS,898,0.14415381225258347,15223248.019884275,102.59375163,0.09834009,105604200.0,https://s2.coinmarketcap.com/static/img/coins/64x64/23081.png
AS Roma Fan Token,ASR,899,2.2537730384843235,15206930.151799085,8014819.61974663,-6.42679254,6747321.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5229.png
MetaMAFIA,MAF,900,0.05606647945452508,15177914.536340628,46370.16202315,-0.5745551,270712816.0,https://s2.coinmarketcap.com/static/img/coins/64x64/24442.png
